year,month,day,temperature oslo,temperature bergen,temperature trondheim,temperature tromso,10 days ago,9 days ago,8 days ago,7 days ago,6 days ago,5 days ago,4 days ago,3 days ago,2 days ago,1 day ago,today,tomorrow
14,07,05,20.6,17.2,22.7,15.0,256.38,256.64,248.15,226.48,217.5,251.76,256.64,250.28,233.21,236.51,223.03,208.36
14,07,06,19.8,13.6,22.7,19.9,256.64,248.15,226.48,217.5,251.76,256.64,250.28,233.21,236.51,223.03,208.36,234.72
14,07,07,19.2,15.3,20.9,20.5,248.15,226.48,217.5,251.76,256.64,250.28,233.21,236.51,223.03,208.36,234.72,228.74
14,07,08,20.8,15.5,15.4,19.2,226.48,217.5,251.76,256.64,250.28,233.21,236.51,223.03,208.36,234.72,228.74,218.61
14,07,09,24.8,21.3,24.7,16.7,217.5,251.76,256.64,250.28,233.21,236.51,223.03,208.36,234.72,228.74,218.61,231.14
14,07,10,24.1,21.5,22.8,19.4,251.76,256.64,250.28,233.21,236.51,223.03,208.36,234.72,228.74,218.61,231.14,234.22
14,07,11,23.5,21.5,22.3,11.1,256.64,250.28,233.21,236.51,223.03,208.36,234.72,228.74,218.61,231.14,234.22,224.46
14,07,12,21.1,19.4,21.8,11.4,250.28,233.21,236.51,223.03,208.36,234.72,228.74,218.61,231.14,234.22,224.46,208.98
14,07,13,19.5,18.6,22.3,14.0,233.21,236.51,223.03,208.36,234.72,228.74,218.61,231.14,234.22,224.46,208.98,230.77
14,07,14,19.7,17.5,21.2,14.8,236.51,223.03,208.36,234.72,228.74,218.61,231.14,234.22,224.46,208.98,230.77,243.02
14,07,15,17.8,14.8,15.5,17.5,223.03,208.36,234.72,228.74,218.61,231.14,234.22,224.46,208.98,230.77,243.02,246.97
14,07,16,20.2,14.4,15.2,18.8,208.36,234.72,228.74,218.61,231.14,234.22,224.46,208.98,230.77,243.02,246.97,245.92
14,07,17,17.3,14.8,16.0,13.1,234.72,228.74,218.61,231.14,234.22,224.46,208.98,230.77,243.02,246.97,245.92,242.62
14,07,18,18.5,16.4,14.8,12.7,228.74,218.61,231.14,234.22,224.46,208.98,230.77,243.02,246.97,245.92,242.62,230.93
14,07,19,20.8,19.0,18.7,12.1,218.61,231.14,234.22,224.46,208.98,230.77,243.02,246.97,245.92,242.62,230.93,208.22
14,07,20,22.0,22.4,23.7,12.2,231.14,234.22,224.46,208.98,230.77,243.02,246.97,245.92,242.62,230.93,208.22,235.59
14,07,21,23.6,22.5,23.7,16.7,234.22,224.46,208.98,230.77,243.02,246.97,245.92,242.62,230.93,208.22,235.59,245.57
14,07,22,24.0,21.4,23.2,16.0,224.46,208.98,230.77,243.02,246.97,245.92,242.62,230.93,208.22,235.59,245.57,247.93
14,07,23,25.2,20.4,21.7,14.6,208.98,230.77,243.02,246.97,245.92,242.62,230.93,208.22,235.59,245.57,247.93,245.56
14,07,24,24.6,21.4,20.4,14.7,230.77,243.02,246.97,245.92,242.62,230.93,208.22,235.59,245.57,247.93,245.56,250.34
14,07,25,25.4,21.3,18.2,15.6,243.02,246.97,245.92,242.62,230.93,208.22,235.59,245.57,247.93,245.56,250.34,253.34
14,07,26,24.2,22.3,18.5,14.4,246.97,245.92,242.62,230.93,208.22,235.59,245.57,247.93,245.56,250.34,253.34,250.76
14,07,27,20.3,20.2,21.1,15.4,245.92,242.62,230.93,208.22,235.59,245.57,247.93,245.56,250.34,253.34,250.76,264.94
14,07,28,21.7,19.6,18.2,10.9,242.62,230.93,208.22,235.59,245.57,247.93,245.56,250.34,253.34,250.76,264.94,266.36
14,07,29,22.3,17.9,18.1,11.3,230.93,208.22,235.59,245.57,247.93,245.56,250.34,253.34,250.76,264.94,266.36,262.19
14,07,30,21.1,15.5,15.5,12.3,208.22,235.59,245.57,247.93,245.56,250.34,253.34,250.76,264.94,266.36,262.19,260.36
14,07,31,19.0,14.8,15.0,14.7,235.59,245.57,247.93,245.56,250.34,253.34,250.76,264.94,266.36,262.19,260.36,260.77
14,08,01,19.2,15.4,13.3,15.2,245.57,247.93,245.56,250.34,253.34,250.76,264.94,266.36,262.19,260.36,260.77,246.73
14,08,02,19.8,18.5,18.9,14.2,247.93,245.56,250.34,253.34,250.76,264.94,266.36,262.19,260.36,260.77,246.73,248.23
14,08,03,19.7,19.4,22.5,14.1,245.56,250.34,253.34,250.76,264.94,266.36,262.19,260.36,260.77,246.73,248.23,268.19
14,08,04,20.0,18.3,21.1,15.6,250.34,253.34,250.76,264.94,266.36,262.19,260.36,260.77,246.73,248.23,268.19,271.7
14,08,05,18.3,15.9,16.4,15.6,253.34,250.76,264.94,266.36,262.19,260.36,260.77,246.73,248.23,268.19,271.7,272.31
14,08,06,18.9,16.6,14.7,14.7,250.76,264.94,266.36,262.19,260.36,260.77,246.73,248.23,268.19,271.7,272.31,274.35
14,08,07,19.2,16.4,17.7,13.4,264.94,266.36,262.19,260.36,260.77,246.73,248.23,268.19,271.7,272.31,274.35,271.97
14,08,08,19.9,16.6,16.8,12.0,266.36,262.19,260.36,260.77,246.73,248.23,268.19,271.7,272.31,274.35,271.97,243.19
14,08,09,18.4,17.7,19.8,11.4,262.19,260.36,260.77,246.73,248.23,268.19,271.7,272.31,274.35,271.97,243.19,241.11
14,08,10,17.7,17.6,19.5,14.0,260.36,260.77,246.73,248.23,268.19,271.7,272.31,274.35,271.97,243.19,241.11,248.61
14,08,11,15.7,17.2,16.3,14.3,260.77,246.73,248.23,268.19,271.7,272.31,274.35,271.97,243.19,241.11,248.61,262.33
14,08,12,14.5,13.0,17.8,13.1,246.73,248.23,268.19,271.7,272.31,274.35,271.97,243.19,241.11,248.61,262.33,268.8
14,08,13,14.5,14.1,15.0,11.5,248.23,268.19,271.7,272.31,274.35,271.97,243.19,241.11,248.61,262.33,268.8,269.66
14,08,14,13.8,15.8,13.5,11.0,268.19,271.7,272.31,274.35,271.97,243.19,241.11,248.61,262.33,268.8,269.66,270.29
14,08,15,15.6,13.8,12.6,9.0,271.7,272.31,274.35,271.97,243.19,241.11,248.61,262.33,268.8,269.66,270.29,251.94
14,08,16,15.1,12.6,12.3,8.6,272.31,274.35,271.97,243.19,241.11,248.61,262.33,268.8,269.66,270.29,251.94,244.42
14,08,17,14.4,12.4,12.2,9.0,274.35,271.97,243.19,241.11,248.61,262.33,268.8,269.66,270.29,251.94,244.42,267.73
14,08,18,12.7,13.3,11.6,10.1,271.97,243.19,241.11,248.61,262.33,268.8,269.66,270.29,251.94,244.42,267.73,272.65
14,08,19,14.1,13.7,12.7,11.4,243.19,241.11,248.61,262.33,268.8,269.66,270.29,251.94,244.42,267.73,272.65,268.62
14,08,20,13.1,12.9,13.1,10.4,241.11,248.61,262.33,268.8,269.66,270.29,251.94,244.42,267.73,272.65,268.62,271.87
14,08,21,14.6,11.7,11.7,10.8,248.61,262.33,268.8,269.66,270.29,251.94,244.42,267.73,272.65,268.62,271.87,269.31
14,08,22,13.3,11.9,11.5,10.0,262.33,268.8,269.66,270.29,251.94,244.42,267.73,272.65,268.62,271.87,269.31,250.61
14,08,23,13.5,12.3,12.5,8.9,268.8,269.66,270.29,251.94,244.42,267.73,272.65,268.62,271.87,269.31,250.61,248.09
14,08,24,12.3,11.6,14.2,9.3,269.66,270.29,251.94,244.42,267.73,272.65,268.62,271.87,269.31,250.61,248.09,275.83
14,08,25,13.4,12.8,13.5,10.1,270.29,251.94,244.42,267.73,272.65,268.62,271.87,269.31,250.61,248.09,275.83,296.17
14,08,26,14.3,12.8,13.4,9.2,251.94,244.42,267.73,272.65,268.62,271.87,269.31,250.61,248.09,275.83,296.17,286.65
14,08,27,15.8,13.3,11.4,9.1,244.42,267.73,272.65,268.62,271.87,269.31,250.61,248.09,275.83,296.17,286.65,281.6
14,08,28,16.1,13.2,12.3,9.8,267.73,272.65,268.62,271.87,269.31,250.61,248.09,275.83,296.17,286.65,281.6,275.95
14,08,29,15.7,13.3,15.5,8.2,272.65,268.62,271.87,269.31,250.61,248.09,275.83,296.17,286.65,281.6,275.95,265.27
14,08,30,13.6,15.1,15.9,9.6,268.62,271.87,269.31,250.61,248.09,275.83,296.17,286.65,281.6,275.95,265.27,267.36
14,08,31,13.3,17.4,16.0,8.3,271.87,269.31,250.61,248.09,275.83,296.17,286.65,281.6,275.95,265.27,267.36,284.31
14,09,01,13.4,15.0,14.0,10.6,269.31,250.61,248.09,275.83,296.17,286.65,281.6,275.95,265.27,267.36,284.31,289.78
14,09,02,16.2,13.7,13.5,12.2,250.61,248.09,275.83,296.17,286.65,281.6,275.95,265.27,267.36,284.31,289.78,284.05
14,09,03,16.7,14.9,14.5,11.7,248.09,275.83,296.17,286.65,281.6,275.95,265.27,267.36,284.31,289.78,284.05,281.32
14,09,04,16.6,15.4,14.3,11.4,275.83,296.17,286.65,281.6,275.95,265.27,267.36,284.31,289.78,284.05,281.32,289.3
14,09,05,15.2,14.7,13.8,9.4,296.17,286.65,281.6,275.95,265.27,267.36,284.31,289.78,284.05,281.32,289.3,274.77
14,09,06,16.1,14.4,15.4,9.2,286.65,281.6,275.95,265.27,267.36,284.31,289.78,284.05,281.32,289.3,274.77,274.46
14,09,07,16.8,13.8,17.9,9.7,281.6,275.95,265.27,267.36,284.31,289.78,284.05,281.32,289.3,274.77,274.46,282.77
14,09,08,15.1,13.2,17.0,8.6,275.95,265.27,267.36,284.31,289.78,284.05,281.32,289.3,274.77,274.46,282.77,281.52
14,09,09,13.7,13.0,12.6,10.7,265.27,267.36,284.31,289.78,284.05,281.32,289.3,274.77,274.46,282.77,281.52,283.79
14,09,10,14.8,12.7,12.6,10.8,267.36,284.31,289.78,284.05,281.32,289.3,274.77,274.46,282.77,281.52,283.79,286.7
14,09,11,14.3,13.0,11.4,11.4,284.31,289.78,284.05,281.32,289.3,274.77,274.46,282.77,281.52,283.79,286.7,283.92
14,09,12,14.1,14.2,12.3,7.8,289.78,284.05,281.32,289.3,274.77,274.46,282.77,281.52,283.79,286.7,283.92,280.63
14,09,13,14.6,13.5,12.2,10.3,284.05,281.32,289.3,274.77,274.46,282.77,281.52,283.79,286.7,283.92,280.63,277.71
14,09,14,14.1,13.3,12.9,8.9,281.32,289.3,274.77,274.46,282.77,281.52,283.79,286.7,283.92,280.63,277.71,300.35
14,09,15,13.8,14.5,10.9,8.9,289.3,274.77,274.46,282.77,281.52,283.79,286.7,283.92,280.63,277.71,300.35,310.48
14,09,16,13.4,14.5,11.3,6.5,274.77,274.46,282.77,281.52,283.79,286.7,283.92,280.63,277.71,300.35,310.48,303.17
14,09,17,13.2,13.3,11.4,6.4,274.46,282.77,281.52,283.79,286.7,283.92,280.63,277.71,300.35,310.48,303.17,304.75
14,09,18,11.5,12.7,10.4,5.7,282.77,281.52,283.79,286.7,283.92,280.63,277.71,300.35,310.48,303.17,304.75,300.36
14,09,19,12.6,13.3,11.6,3.7,281.52,283.79,286.7,283.92,280.63,277.71,300.35,310.48,303.17,304.75,300.36,286.37
14,09,20,11.7,12.5,10.6,4.5,283.79,286.7,283.92,280.63,277.71,300.35,310.48,303.17,304.75,300.36,286.37,274.96
14,09,21,11.6,11.1,9.2,2.8,286.7,283.92,280.63,277.71,300.35,310.48,303.17,304.75,300.36,286.37,274.96,279.29
14,09,22,9.3,8.9,7.2,1.7,283.92,280.63,277.71,300.35,310.48,303.17,304.75,300.36,286.37,274.96,279.29,303.54
14,09,23,7.6,9.0,6.2,2.0,280.63,277.71,300.35,310.48,303.17,304.75,300.36,286.37,274.96,279.29,303.54,297.21
14,09,24,8.3,9.6,5.9,3.3,277.71,300.35,310.48,303.17,304.75,300.36,286.37,274.96,279.29,303.54,297.21,287.25
14,09,25,10.4,9.6,9.2,5.4,300.35,310.48,303.17,304.75,300.36,286.37,274.96,279.29,303.54,297.21,287.25,274.02
14,09,26,11.3,12.1,10.8,6.9,310.48,303.17,304.75,300.36,286.37,274.96,279.29,303.54,297.21,287.25,274.02,260.0
14,09,27,13.0,12.5,9.2,8.2,303.17,304.75,300.36,286.37,274.96,279.29,303.54,297.21,287.25,274.02,260.0,264.84
14,09,28,12.7,12.5,10.8,6.7,304.75,300.36,286.37,274.96,279.29,303.54,297.21,287.25,274.02,260.0,264.84,278.64
14,09,29,11.9,11.2,8.5,6.4,300.36,286.37,274.96,279.29,303.54,297.21,287.25,274.02,260.0,264.84,278.64,291.57
14,09,30,9.6,13.8,7.3,5.5,286.37,274.96,279.29,303.54,297.21,287.25,274.02,260.0,264.84,278.64,291.57,288.02
14,10,01,9.8,12.8,12.0,6.3,274.96,279.29,303.54,297.21,287.25,274.02,260.0,264.84,278.64,291.57,288.02,288.21
14,10,02,11.6,9.9,9.0,8.1,279.29,303.54,297.21,287.25,274.02,260.0,264.84,278.64,291.57,288.02,288.21,273.72
14,10,03,11.5,13.8,12.7,9.8,303.54,297.21,287.25,274.02,260.0,264.84,278.64,291.57,288.02,288.21,273.72,261.81
14,10,04,13.3,16.9,14.8,9.3,297.21,287.25,274.02,260.0,264.84,278.64,291.57,288.02,288.21,273.72,261.81,259.9
14,10,05,12.6,11.7,15.2,11.2,287.25,274.02,260.0,264.84,278.64,291.57,288.02,288.21,273.72,261.81,259.9,264.28
14,10,06,10.3,13.9,11.3,9.7,274.02,260.0,264.84,278.64,291.57,288.02,288.21,273.72,261.81,259.9,264.28,261.56
14,10,07,7.5,11.9,7.8,5.7,260.0,264.84,278.64,291.57,288.02,288.21,273.72,261.81,259.9,264.28,261.56,264.8
14,10,08,9.3,10.0,8.3,3.5,264.84,278.64,291.57,288.02,288.21,273.72,261.81,259.9,264.28,261.56,264.8,268.85
14,10,09,10.3,10.5,6.6,1.7,278.64,291.57,288.02,288.21,273.72,261.81,259.9,264.28,261.56,264.8,268.85,264.23
14,10,10,10.3,10.8,7.4,1.7,291.57,288.02,288.21,273.72,261.81,259.9,264.28,261.56,264.8,268.85,264.23,270.41
14,10,11,8.4,9.2,7.8,0.6,288.02,288.21,273.72,261.81,259.9,264.28,261.56,264.8,268.85,264.23,270.41,266.93
14,10,12,8.8,8.9,6.3,-0.1,288.21,273.72,261.81,259.9,264.28,261.56,264.8,268.85,264.23,270.41,266.93,278.87
14,10,13,5.0,7.8,7.4,1.5,273.72,261.81,259.9,264.28,261.56,264.8,268.85,264.23,270.41,266.93,278.87,281.59
14,10,14,5.8,7.2,5.9,1.4,261.81,259.9,264.28,261.56,264.8,268.85,264.23,270.41,266.93,278.87,281.59,281.37
14,10,15,6.8,7.0,3.5,1.4,259.9,264.28,261.56,264.8,268.85,264.23,270.41,266.93,278.87,281.59,281.37,286.31
14,10,16,2.3,6.6,3.4,1.5,264.28,261.56,264.8,268.85,264.23,270.41,266.93,278.87,281.59,281.37,286.31,283.58
14,10,17,3.5,6.0,2.3,3.5,261.56,264.8,268.85,264.23,270.41,266.93,278.87,281.59,281.37,286.31,283.58,264.23
14,10,18,7.9,10.6,3.8,2.0,264.8,268.85,264.23,270.41,266.93,278.87,281.59,281.37,286.31,283.58,264.23,238.43
14,10,19,11.8,12.8,7.0,-0.9,268.85,264.23,270.41,266.93,278.87,281.59,281.37,286.31,283.58,264.23,238.43,239.35
14,10,20,10.7,10.2,5.8,-0.6,264.23,270.41,266.93,278.87,281.59,281.37,286.31,283.58,264.23,238.43,239.35,260.18
14,10,21,9.0,10.5,7.2,1.5,270.41,266.93,278.87,281.59,281.37,286.31,283.58,264.23,238.43,239.35,260.18,257.49
14,10,22,5.8,7.9,6.3,1.3,266.93,278.87,281.59,281.37,286.31,283.58,264.23,238.43,239.35,260.18,257.49,261.15
14,10,23,6.8,10.2,7.3,2.8,278.87,281.59,281.37,286.31,283.58,264.23,238.43,239.35,260.18,257.49,261.15,235.6
14,10,24,11.7,10.9,9.7,5.2,281.59,281.37,286.31,283.58,264.23,238.43,239.35,260.18,257.49,261.15,235.6,216.97
14,10,25,10.6,10.1,8.6,5.3,281.37,286.31,283.58,264.23,238.43,239.35,260.18,257.49,261.15,235.6,216.97,177.09
14,10,26,11.7,11.7,8.4,3.9,286.31,283.58,264.23,238.43,239.35,260.18,257.49,261.15,235.6,216.97,177.09,189.42
14,10,27,13.1,10.9,7.0,4.3,283.58,264.23,238.43,239.35,260.18,257.49,261.15,235.6,216.97,177.09,189.42,179.39
14,10,28,13.6,11.0,6.7,3.6,264.23,238.43,239.35,260.18,257.49,261.15,235.6,216.97,177.09,189.42,179.39,210.41
14,10,29,8.0,6.7,4.0,2.5,238.43,239.35,260.18,257.49,261.15,235.6,216.97,177.09,189.42,179.39,210.41,243.72
14,10,30,3.5,5.7,3.5,1.1,239.35,260.18,257.49,261.15,235.6,216.97,177.09,189.42,179.39,210.41,243.72,249.11
14,10,31,3.2,9.5,2.7,-0.3,260.18,257.49,261.15,235.6,216.97,177.09,189.42,179.39,210.41,243.72,249.11,196.2
14,11,01,7.7,12.9,8.4,-0.4,257.49,261.15,235.6,216.97,177.09,189.42,179.39,210.41,243.72,249.11,196.2,157.84
14,11,02,10.6,10.9,8.2,4.4,261.15,235.6,216.97,177.09,189.42,179.39,210.41,243.72,249.11,196.2,157.84,186.51
14,11,03,8.9,7.9,6.4,2.7,235.6,216.97,177.09,189.42,179.39,210.41,243.72,249.11,196.2,157.84,186.51,221.13
14,11,04,6.8,5.9,3.1,-3.5,216.97,177.09,189.42,179.39,210.41,243.72,249.11,196.2,157.84,186.51,221.13,256.27
14,11,05,2.8,6.3,-0.5,-3.3,177.09,189.42,179.39,210.41,243.72,249.11,196.2,157.84,186.51,221.13,256.27,266.67
14,11,06,0.3,6.9,0.7,0.9,189.42,179.39,210.41,243.72,249.11,196.2,157.84,186.51,221.13,256.27,266.67,261.28
14,11,07,0.0,9.4,2.0,-1.0,179.39,210.41,243.72,249.11,196.2,157.84,186.51,221.13,256.27,266.67,261.28,232.69
14,11,08,5.5,9.7,6.6,0.9,210.41,243.72,249.11,196.2,157.84,186.51,221.13,256.27,266.67,261.28,232.69,217.94
14,11,09,8.8,9.7,8.2,2.2,243.72,249.11,196.2,157.84,186.51,221.13,256.27,266.67,261.28,232.69,217.94,249.31
14,11,10,7.8,8.7,9.6,-0.2,249.11,196.2,157.84,186.51,221.13,256.27,266.67,261.28,232.69,217.94,249.31,253.87
14,11,11,6.8,5.9,4.4,0.1,196.2,157.84,186.51,221.13,256.27,266.67,261.28,232.69,217.94,249.31,253.87,254.19
14,11,12,6.0,8.6,3.6,-2.4,157.84,186.51,221.13,256.27,266.67,261.28,232.69,217.94,249.31,253.87,254.19,262.74
14,11,13,5.2,9.1,6.4,-2.8,186.51,221.13,256.27,266.67,261.28,232.69,217.94,249.31,253.87,254.19,262.74,259.37
14,11,14,5.7,9.7,7.3,-4.8,221.13,256.27,266.67,261.28,232.69,217.94,249.31,253.87,254.19,262.74,259.37,244.03
14,11,15,5.7,7.9,7.0,-3.1,256.27,266.67,261.28,232.69,217.94,249.31,253.87,254.19,262.74,259.37,244.03,237.22
14,11,16,4.8,5.7,4.7,-3.8,266.67,261.28,232.69,217.94,249.31,253.87,254.19,262.74,259.37,244.03,237.22,261.61
14,11,17,3.7,5.3,2.9,-1.6,261.28,232.69,217.94,249.31,253.87,254.19,262.74,259.37,244.03,237.22,261.61,269.12
14,11,18,3.8,5.1,0.6,5.4,232.69,217.94,249.31,253.87,254.19,262.74,259.37,244.03,237.22,261.61,269.12,280.95
14,11,19,3.4,5.0,-1.2,5.8,217.94,249.31,253.87,254.19,262.74,259.37,244.03,237.22,261.61,269.12,280.95,289.1
14,11,20,1.9,4.6,0.6,4.3,249.31,253.87,254.19,262.74,259.37,244.03,237.22,261.61,269.12,280.95,289.1,291.91
14,11,21,2.3,4.0,-2.3,4.1,253.87,254.19,262.74,259.37,244.03,237.22,261.61,269.12,280.95,289.1,291.91,270.25
14,11,22,2.1,4.4,-3.8,2.1,254.19,262.74,259.37,244.03,237.22,261.61,269.12,280.95,289.1,291.91,270.25,254.67
14,11,23,4.3,5.9,4.6,-0.8,262.74,259.37,244.03,237.22,261.61,269.12,280.95,289.1,291.91,270.25,254.67,257.77
14,11,24,5.0,5.1,4.8,-2.6,259.37,244.03,237.22,261.61,269.12,280.95,289.1,291.91,270.25,254.67,257.77,279.79
14,11,25,1.4,5.9,5.0,2.6,244.03,237.22,261.61,269.12,280.95,289.1,291.91,270.25,254.67,257.77,279.79,285.77
14,11,26,-1.0,4.1,1.0,5.2,237.22,261.61,269.12,280.95,289.1,291.91,270.25,254.67,257.77,279.79,285.77,279.45
14,11,27,-1.0,3.3,2.5,4.5,261.61,269.12,280.95,289.1,291.91,270.25,254.67,257.77,279.79,285.77,279.45,277.47
14,11,28,0.8,4.1,0.2,3.2,269.12,280.95,289.1,291.91,270.25,254.67,257.77,279.79,285.77,279.45,277.47,275.99
14,11,29,0.7,3.5,0.9,0.0,280.95,289.1,291.91,270.25,254.67,257.77,279.79,285.77,279.45,277.47,275.99,279.02
14,11,30,0.8,2.4,0.1,-2.7,289.1,291.91,270.25,254.67,257.77,279.79,285.77,279.45,277.47,275.99,279.02,288.41
14,12,01,-0.1,3.8,2.5,-0.9,291.91,270.25,254.67,257.77,279.79,285.77,279.45,277.47,275.99,279.02,288.41,294.39
14,12,02,-0.4,2.9,3.2,0.7,270.25,254.67,257.77,279.79,285.77,279.45,277.47,275.99,279.02,288.41,294.39,298.43
14,12,03,-1.5,6.5,7.0,2.0,254.67,257.77,279.79,285.77,279.45,277.47,275.99,279.02,288.41,294.39,298.43,306.42
14,12,04,0.3,6.8,6.0,3.4,257.77,279.79,285.77,279.45,277.47,275.99,279.02,288.41,294.39,298.43,306.42,289.25
14,12,05,0.9,4.7,3.3,6.0,279.79,285.77,279.45,277.47,275.99,279.02,288.41,294.39,298.43,306.42,289.25,282.77
14,12,06,-0.8,3.0,1.7,1.8,285.77,279.45,277.47,275.99,279.02,288.41,294.39,298.43,306.42,289.25,282.77,266.33
14,12,07,3.3,5.4,1.7,2.1,279.45,277.47,275.99,279.02,288.41,294.39,298.43,306.42,289.25,282.77,266.33,283.58
14,12,08,-0.8,3.2,0.8,1.6,277.47,275.99,279.02,288.41,294.39,298.43,306.42,289.25,282.77,266.33,283.58,292.92
14,12,09,-2.1,3.3,1.3,-0.7,275.99,279.02,288.41,294.39,298.43,306.42,289.25,282.77,266.33,283.58,292.92,267.64
14,12,10,3.9,5.2,3.1,0.0,279.02,288.41,294.39,298.43,306.42,289.25,282.77,266.33,283.58,292.92,267.64,271.23
14,12,11,2.5,3.6,3.6,0.4,288.41,294.39,298.43,306.42,289.25,282.77,266.33,283.58,292.92,267.64,271.23,278.43
14,12,12,1.2,3.0,0.0,-4.8,294.39,298.43,306.42,289.25,282.77,266.33,283.58,292.92,267.64,271.23,278.43,280.19
14,12,13,-1.2,2.1,-1.7,-5.8,298.43,306.42,289.25,282.77,266.33,283.58,292.92,267.64,271.23,278.43,280.19,279.71
14,12,14,1.2,5.8,0.1,-1.7,306.42,289.25,282.77,266.33,283.58,292.92,267.64,271.23,278.43,280.19,279.71,280.09
14,12,15,3.0,2.7,2.1,-1.4,289.25,282.77,266.33,283.58,292.92,267.64,271.23,278.43,280.19,279.71,280.09,287.49
14,12,16,-0.3,2.6,-3.8,-0.8,282.77,266.33,283.58,292.92,267.64,271.23,278.43,280.19,279.71,280.09,287.49,307.66
14,12,17,-3.8,3.6,-8.2,-2.4,266.33,283.58,292.92,267.64,271.23,278.43,280.19,279.71,280.09,287.49,307.66,293.19
14,12,18,-1.2,6.4,-1.6,-7.9,283.58,292.92,267.64,271.23,278.43,280.19,279.71,280.09,287.49,307.66,293.19,275.19
14,12,19,-1.2,4.5,-3.0,-9.1,292.92,267.64,271.23,278.43,280.19,279.71,280.09,287.49,307.66,293.19,275.19,262.74
14,12,20,-3.1,2.6,0.5,-5.8,267.64,271.23,278.43,280.19,279.71,280.09,287.49,307.66,293.19,275.19,262.74,265.01
14,12,21,-2.2,4.3,-0.7,-7.2,271.23,278.43,280.19,279.71,280.09,287.49,307.66,293.19,275.19,262.74,265.01,263.28
14,12,22,-1.5,5.8,-0.2,-9.5,278.43,280.19,279.71,280.09,287.49,307.66,293.19,275.19,262.74,265.01,263.28,269.44
14,12,23,-3.6,4.2,0.2,-9.2,280.19,279.71,280.09,287.49,307.66,293.19,275.19,262.74,265.01,263.28,269.44,266.19
14,12,24,-3.7,1.6,-9.2,-6.4,279.71,280.09,287.49,307.66,293.19,275.19,262.74,265.01,263.28,269.44,266.19,272.63
14,12,25,-10.3,-2.7,-10.5,-2.6,280.09,287.49,307.66,293.19,275.19,262.74,265.01,263.28,269.44,266.19,272.63,283.17
14,12,26,-11.5,-0.9,-2.5,-1.5,287.49,307.66,293.19,275.19,262.74,265.01,263.28,269.44,266.19,272.63,283.17,286.83
14,12,27,-11.5,-4.5,-7.4,-1.7,307.66,293.19,275.19,262.74,265.01,263.28,269.44,266.19,272.63,283.17,286.83,300.17
14,12,28,-10.1,-1.5,-6.1,-2.8,293.19,275.19,262.74,265.01,263.28,269.44,266.19,272.63,283.17,286.83,300.17,390.96
14,12,29,-6.3,0.6,1.6,-1.4,275.19,262.74,265.01,263.28,269.44,266.19,272.63,283.17,286.83,300.17,390.96,286.59
14,12,30,-5.4,3.3,5.5,2.9,262.74,265.01,263.28,269.44,266.19,272.63,283.17,286.83,300.17,390.96,286.59,262.0
14,12,31,-0.9,5.4,6.0,3.2,265.01,263.28,269.44,266.19,272.63,283.17,286.83,300.17,390.96,286.59,262.0,244.22
15,01,01,2.6,7.6,3.6,4.6,263.28,269.44,266.19,272.63,283.17,286.83,300.17,390.96,286.59,262.0,244.22,239.51
15,01,02,5.0,5.1,1.5,1.6,269.44,266.19,272.63,283.17,286.83,300.17,390.96,286.59,262.0,244.22,239.51,242.71
15,01,03,2.5,3.1,0.2,1.1,266.19,272.63,283.17,286.83,300.17,390.96,286.59,262.0,244.22,239.51,242.71,257.57
15,01,04,-0.8,1.2,-0.3,-0.9,272.63,283.17,286.83,300.17,390.96,286.59,262.0,244.22,239.51,242.71,257.57,334.79
15,01,05,-0.9,3.5,-0.1,-4.6,283.17,286.83,300.17,390.96,286.59,262.0,244.22,239.51,242.71,257.57,334.79,271.2
15,01,06,2.3,6.0,2.7,-2.4,286.83,300.17,390.96,286.59,262.0,244.22,239.51,242.71,257.57,334.79,271.2,281.61
15,01,07,1.6,4.4,2.6,0.7,300.17,390.96,286.59,262.0,244.22,239.51,242.71,257.57,334.79,271.2,281.61,259.39
15,01,08,2.6,5.6,2.9,0.9,390.96,286.59,262.0,244.22,239.51,242.71,257.57,334.79,271.2,281.61,259.39,250.8
15,01,09,-2.1,3.8,-2.6,-0.9,286.59,262.0,244.22,239.51,242.71,257.57,334.79,271.2,281.61,259.39,250.8,239.77
15,01,10,-0.8,4.5,-3.0,-5.7,262.0,244.22,239.51,242.71,257.57,334.79,271.2,281.61,259.39,250.8,239.77,234.59
15,01,11,-3.6,3.9,-7.8,-9.8,244.22,239.51,242.71,257.57,334.79,271.2,281.61,259.39,250.8,239.77,234.59,266.21
15,01,12,-3.1,5.3,-4.7,-11.7,239.51,242.71,257.57,334.79,271.2,281.61,259.39,250.8,239.77,234.59,266.21,270.87
15,01,13,1.3,4.8,1.1,-7.7,242.71,257.57,334.79,271.2,281.61,259.39,250.8,239.77,234.59,266.21,270.87,270.52
15,01,14,-2.6,4.0,1.3,-3.5,257.57,334.79,271.2,281.61,259.39,250.8,239.77,234.59,266.21,270.87,270.52,254.81
15,01,15,0.6,4.7,2.4,-5.9,334.79,271.2,281.61,259.39,250.8,239.77,234.59,266.21,270.87,270.52,254.81,252.84
15,01,16,3.4,4.6,2.9,-3.6,271.2,281.61,259.39,250.8,239.77,234.59,266.21,270.87,270.52,254.81,252.84,247.56
